EmployeeID,Full_Name,Age,Gender,Department,Job_Title,Education,Hire_Date,Salary,Years_At_Company,Job_Satisfaction,Performance_Rating,Monthly_Hours,Attrition,Region,Payment_Method,Email
EMP11238,Employee_11238,40,Female,Marketing,Associate,Associate,2015-05-05,25000.0,24.0,3.0,3.0,64.0,No,Asia Pacific,Wire Transfer,employee_11238@company.com
EMP11239,Employee_11239,22,Female,Engineering,Senior Analyst,Bachelor,2020-10-20,54763.0,0.0,5.0,2.0,53.0,No,Middle East,Check,employee_11239@company.com
EMP11240,Employee_11240,40,Female,Marketing,Director,Bachelor,2014-02-20,25000.0,13.0,5.0,1.0,40.0,Yes,Asia Pacific,Wire Transfer,employee_11240@company.com
EMP11241,Employee_11241,38,Female,Engineering,Analyst,PhD,2015-05-05,25000.0,22.0,4.0,2.0,79.0,Yes,Middle East,Direct Deposit,employee_11241@company.com
EMP11242,Employee_11242,21,Male,Finance,Intern,Bachelor,2018-12-07,28829.0,19.0,3.0,2.0,73.0,Yes,North America,Wire Transfer,employee_11242@company.com
EMP11243,Employee_11243,49,Male,Operations,Senior Analyst,Associate,2014-07-24,25000.0,6.0,4.0,1.0,53.0,No,Middle East,Cash,employee_11243@company.com
EMP11244,Employee_11244,49,Male,Engineering,Analyst,High School,2015-05-05,130917.0,24.0,4.0,1.0,65.0,No,Asia Pacific,Cash,employee_11244@company.com
EMP11245,Employee_11245,39,Female,Finance,Manager,High School,2018-02-01,39269.0,8.0,1.0,3.0,78.0,No,Asia Pacific,Check,employee_11245@company.com
EMP11246,Employee_11246,60,Male,Legal,Intern,High School,2018-03-28,25000.0,0.0,3.0,4.0,45.0,No,Asia Pacific,Direct Deposit,employee_11246@company.com
EMP11247,Employee_11247,26,Male,HR,Associate,Master,2023-02-03,100599.0,9.0,5.0,1.0,51.0,No,Middle East,Wire Transfer,employee_11247@company.com
EMP11248,Employee_11248,59,Female,Finance,Consultant,PhD,2013-12-12,76216.0,12.0,4.0,3.0,51.0,Yes,Europe,Check,employee_11248@company.com
EMP11249,Employee_11249,28,Female,Finance,Director,High School,2010-07-23,72449.0,11.0,2.0,5.0,49.0,Yes,Europe,Cash,employee_11249@company.com
EMP11250,Employee_11250,44,Female,Finance,Manager,Master,2015-05-05,56036.0,3.0,3.0,1.0,40.0,Yes,Latin America,Check,employee_11250@company.com
EMP11251,Employee_11251,40,Male,Finance,Analyst,Associate,2015-05-05,25000.0,6.0,2.0,4.0,66.0,Yes,Asia Pacific,Direct Deposit,employee_11251@company.com
EMP11252,Employee_11252,34,Female,Sales,VP,Master,2016-03-31,66294.0,9.0,5.0,5.0,74.0,No,North America,Direct Deposit,employee_11252@company.com
EMP11253,Employee_11253,25,Male,Legal,Associate,Bachelor,2015-06-25,97769.0,21.0,3.0,5.0,45.0,No,Middle East,Cash,employee_11253@company.com
EMP11254,Employee_11254,60,Female,Legal,Analyst,Bachelor,2016-12-01,87924.0,24.0,1.0,5.0,47.0,No,Latin America,Wire Transfer,employee_11254@company.com
EMP11255,Employee_11255,60,Male,IT,Senior Analyst,Master,2015-05-05,25000.0,6.0,3.0,5.0,51.0,Yes,North America,Cash,employee_11255@company.com
EMP11256,Employee_11256,54,Female,IT,Director,PhD,2015-05-05,47932.0,0.0,5.0,2.0,62.0,Yes,Latin America,Check,employee_11256@company.com
EMP11257,Employee_11257,36,Female,Sales,Manager,PhD,2018-02-20,70724.0,18.0,1.0,4.0,52.0,Yes,Middle East,Wire Transfer,employee_11257@company.com
EMP11258,Employee_11258,27,Female,Engineering,Consultant,Associate,2015-05-05,25000.0,6.0,5.0,3.0,62.0,Yes,Asia Pacific,Cash,employee_11258@company.com
EMP11259,Employee_11259,36,Female,Legal,Director,Bachelor,2010-06-11,95712.0,13.0,3.0,1.0,50.0,No,North America,Check,employee_11259@company.com
EMP11260,Employee_11260,27,Female,Engineering,Intern,Master,2015-11-28,47125.0,20.0,5.0,3.0,70.0,No,North America,Cash,Unknown
EMP11261,Employee_11261,47,Male,IT,VP,Associate,2015-05-05,61637.0,13.0,3.0,2.0,74.0,No,Europe,Check,employee_11261@company.com
EMP11262,Employee_11262,34,Male,Operations,Analyst,High School,2015-08-07,37831.0,17.0,1.0,5.0,54.0,Yes,Asia Pacific,Wire Transfer,employee_11262@company.com
EMP11263,Employee_11263,34,Male,Sales,Analyst,PhD,2014-04-08,52547.0,9.0,3.0,1.0,73.0,No,Middle East,Wire Transfer,employee_11263@company.com
EMP11264,Employee_11264,53,Female,HR,Manager,Associate,2015-05-05,52264.0,2.0,5.0,4.0,61.0,No,Latin America,Check,employee_11264@company.com
EMP11265,Employee_11265,53,Female,Marketing,Lead,PhD,2021-04-07,25000.0,5.0,5.0,1.0,74.0,No,North America,Wire Transfer,employee_11265@company.com
EMP11266,Employee_11266,40,Male,Legal,Analyst,High School,2010-08-16,42509.0,21.0,5.0,1.0,67.0,Yes,Europe,Wire Transfer,employee_11266@company.com
EMP11267,Employee_11267,56,Male,Marketing,Associate,High School,2015-05-05,95391.0,22.0,2.0,3.0,36.0,Yes,Europe,Wire Transfer,employee_11267@company.com
EMP11268,Employee_11268,27,Female,Legal,Senior Manager,Master,2012-08-18,60323.0,21.0,2.0,5.0,47.0,No,Latin America,Wire Transfer,employee_11268@company.com
EMP11269,Employee_11269,52,Male,HR,Analyst,Bachelor,2021-02-19,51660.0,8.0,2.0,4.0,36.0,No,Middle East,Direct Deposit,employee_11269@company.com
EMP11270,Employee_11270,23,Female,Legal,Analyst,Associate,2012-12-11,84242.0,13.0,5.0,1.0,71.0,Yes,Europe,Direct Deposit,employee_11270@company.com
EMP11271,Employee_11271,59,Female,Legal,Senior Analyst,Bachelor,2022-04-05,119060.0,20.0,3.0,2.0,57.0,No,Asia Pacific,Wire Transfer,employee_11271@company.com
EMP11272,Employee_11272,49,Female,Legal,Analyst,High School,2015-05-05,54894.0,20.0,2.0,2.0,40.0,Yes,Latin America,Check,employee_11272@company.com
EMP11273,Employee_11273,44,Female,Marketing,Consultant,Master,2015-05-05,58871.0,23.0,5.0,5.0,66.0,Yes,Asia Pacific,Direct Deposit,employee_11273@company.com
EMP11274,Employee_11274,42,Female,Legal,Associate,High School,2015-05-05,25000.0,7.0,5.0,1.0,58.0,No,Asia Pacific,Direct Deposit,employee_11274@company.com
EMP11275,Employee_11275,26,Male,IT,Associate,PhD,2015-05-05,25000.0,0.0,2.0,5.0,51.0,No,Latin America,Direct Deposit,employee_11275@company.com
EMP11276,Employee_11276,44,Female,Engineering,Lead,High School,2013-07-22,88884.0,2.0,2.0,1.0,43.0,Yes,Europe,Wire Transfer,employee_11276@company.com
EMP11277,Employee_11277,60,Female,Sales,Analyst,Associate,2023-11-18,25000.0,21.0,5.0,4.0,74.0,No,Middle East,Cash,employee_11277@company.com
EMP11278,Employee_11278,43,Female,IT,Senior Manager,High School,2013-12-02,25000.0,5.0,2.0,2.0,74.0,No,North America,Check,employee_11278@company.com
EMP11279,Employee_11279,41,Female,IT,Lead,Master,2022-06-08,78349.0,0.0,4.0,3.0,36.0,Yes,North America,Cash,employee_11279@company.com
EMP11280,Employee_11280,41,Female,Engineering,Lead,PhD,2015-05-05,83492.0,17.0,4.0,5.0,43.0,No,Latin America,Direct Deposit,employee_11280@company.com
EMP11281,Employee_11281,36,Female,Sales,Director,Master,2022-03-05,103851.0,9.0,4.0,4.0,40.0,Yes,Latin America,Direct Deposit,employee_11281@company.com
EMP11282,Employee_11282,31,Female,Legal,Consultant,Master,2023-11-28,50437.0,22.0,1.0,2.0,53.0,Yes,Asia Pacific,Cash,Unknown
EMP11283,Employee_11283,52,Female,Marketing,Consultant,High School,2020-03-22,86308.0,16.0,4.0,4.0,67.0,No,Latin America,Direct Deposit,employee_11283@company.com
EMP11284,Employee_11284,26,Male,Legal,Analyst,PhD,2015-05-05,67645.0,20.0,5.0,3.0,53.0,Yes,Middle East,Cash,employee_11284@company.com
EMP11285,Employee_11285,44,Female,Engineering,Senior Analyst,Master,2021-08-04,25000.0,0.0,5.0,1.0,67.0,Yes,Middle East,Wire Transfer,employee_11285@company.com
EMP11286,Employee_11286,53,Male,Finance,Consultant,Bachelor,2022-06-20,103055.0,21.0,5.0,1.0,79.0,No,Europe,Wire Transfer,employee_11286@company.com
EMP11287,Employee_11287,32,Female,Legal,VP,High School,2022-05-15,72437.0,22.0,5.0,4.0,64.0,Yes,Latin America,Wire Transfer,employee_11287@company.com
EMP11288,Employee_11288,47,Female,Legal,Lead,Bachelor,2018-01-01,25000.0,7.0,2.0,4.0,73.0,Yes,Asia Pacific,Direct Deposit,employee_11288@company.com
EMP11289,Employee_11289,58,Male,IT,Consultant,High School,2016-08-28,25000.0,11.0,3.0,5.0,47.0,Yes,Asia Pacific,Direct Deposit,employee_11289@company.com
EMP11290,Employee_11290,38,Female,Engineering,Director,PhD,2013-10-10,25000.0,18.0,4.0,4.0,52.0,No,Asia Pacific,Direct Deposit,employee_11290@company.com
EMP11291,Employee_11291,59,Male,IT,Analyst,Master,2015-05-05,25000.0,13.0,3.0,1.0,36.0,Yes,Asia Pacific,Check,employee_11291@company.com
EMP11292,Employee_11292,33,Male,Sales,Manager,Associate,2016-05-06,25000.0,0.0,3.0,4.0,37.0,No,Asia Pacific,Check,employee_11292@company.com
EMP11293,Employee_11293,41,Female,Marketing,Senior Analyst,PhD,2018-12-25,25000.0,16.0,2.0,2.0,40.0,No,Asia Pacific,Direct Deposit,employee_11293@company.com
EMP11294,Employee_11294,50,Female,Legal,Director,Master,2015-01-24,25000.0,15.0,3.0,2.0,62.0,No,North America,Cash,employee_11294@company.com
EMP11295,Employee_11295,60,Male,HR,Consultant,Associate,2011-04-15,25000.0,18.0,4.0,1.0,47.0,Yes,Asia Pacific,Direct Deposit,employee_11295@company.com
EMP11296,Employee_11296,33,Female,Sales,Director,PhD,2014-07-17,55567.0,4.0,1.0,4.0,57.0,No,Asia Pacific,Check,employee_11296@company.com
EMP11297,Employee_11297,54,Male,Operations,Lead,Bachelor,2022-05-11,89889.0,21.0,5.0,4.0,66.0,No,Asia Pacific,Wire Transfer,employee_11297@company.com
EMP11298,Employee_11298,56,Male,HR,Intern,High School,2015-05-05,25000.0,18.0,4.0,4.0,65.0,No,Asia Pacific,Direct Deposit,employee_11298@company.com
EMP11299,Employee_11299,50,Male,Legal,Associate,High School,2012-11-22,25000.0,3.0,2.0,2.0,43.0,Yes,Asia Pacific,Wire Transfer,employee_11299@company.com
EMP11300,Employee_11300,45,Male,Engineering,Associate,High School,2013-12-30,25000.0,4.0,1.0,1.0,37.0,Yes,Middle East,Cash,employee_11300@company.com
EMP11301,Employee_11301,22,Female,HR,Director,High School,2021-04-08,118043.0,4.0,2.0,5.0,65.0,No,Middle East,Direct Deposit,employee_11301@company.com
EMP11302,Employee_11302,56,Female,HR,Manager,Bachelor,2011-10-12,115324.0,24.0,4.0,2.0,49.0,No,Asia Pacific,Cash,employee_11302@company.com
EMP11303,Employee_11303,38,Female,Legal,Intern,Master,2023-07-03,51637.0,23.0,5.0,1.0,38.0,No,Europe,Direct Deposit,employee_11303@company.com
EMP11304,Employee_11304,25,Female,Legal,Manager,Bachelor,2015-05-05,96184.0,0.0,3.0,1.0,51.0,No,Latin America,Direct Deposit,employee_11304@company.com
EMP11305,Employee_11305,39,Female,Sales,Senior Analyst,Master,2015-05-05,65584.0,17.0,3.0,5.0,79.0,No,Europe,Direct Deposit,employee_11305@company.com
EMP11306,Employee_11306,38,Female,Finance,Senior Manager,PhD,2015-05-05,115458.0,14.0,2.0,3.0,65.0,No,Middle East,Check,employee_11306@company.com
EMP11307,Employee_11307,52,Female,Legal,Analyst,High School,2012-05-29,25000.0,20.0,1.0,5.0,63.0,No,Asia Pacific,Wire Transfer,employee_11307@company.com
EMP11308,Employee_11308,41,Female,HR,Manager,High School,2015-05-05,25000.0,18.0,5.0,5.0,45.0,No,Latin America,Check,employee_11308@company.com
EMP11309,Employee_11309,30,Female,Marketing,Associate,Associate,2021-09-01,67035.0,22.0,2.0,1.0,66.0,No,North America,Wire Transfer,employee_11309@company.com
EMP11310,Employee_11310,57,Male,HR,Analyst,High School,2018-10-30,80210.0,13.0,5.0,3.0,74.0,No,Middle East,Cash,employee_11310@company.com
EMP11311,Employee_11311,42,Male,Marketing,Director,PhD,2015-05-05,25000.0,5.0,2.0,3.0,37.0,Yes,Asia Pacific,Wire Transfer,employee_11311@company.com
EMP11312,Employee_11312,33,Female,IT,Intern,PhD,2010-02-04,37434.0,17.0,1.0,4.0,35.0,Yes,Asia Pacific,Direct Deposit,employee_11312@company.com
EMP11313,Employee_11313,37,Female,Operations,Senior Manager,PhD,2012-04-23,25000.0,0.0,4.0,5.0,42.0,Yes,Europe,Cash,employee_11313@company.com
EMP11314,Employee_11314,29,Female,Engineering,Senior Analyst,High School,2019-05-11,48708.0,4.0,3.0,5.0,75.0,Yes,Latin America,Check,employee_11314@company.com
EMP11315,Employee_11315,44,Female,Engineering,Consultant,Master,2015-05-04,51758.0,21.0,5.0,3.0,51.0,No,Middle East,Direct Deposit,employee_11315@company.com
EMP11316,Employee_11316,34,Female,IT,Analyst,Master,2021-04-16,92864.0,7.0,5.0,3.0,42.0,No,Middle East,Cash,employee_11316@company.com
EMP11317,Employee_11317,28,Female,IT,Intern,Bachelor,2021-04-03,25000.0,5.0,1.0,4.0,77.0,Yes,North America,Wire Transfer,employee_11317@company.com
EMP11318,Employee_11318,57,Female,Operations,VP,Bachelor,2023-05-27,53637.0,9.0,5.0,1.0,67.0,Yes,Latin America,Wire Transfer,employee_11318@company.com
EMP11319,Employee_11319,39,Female,HR,Consultant,PhD,2019-08-01,34703.0,2.0,4.0,1.0,60.0,Yes,Middle East,Check,employee_11319@company.com
EMP11320,Employee_11320,48,Female,IT,Analyst,Associate,2015-05-05,45599.0,12.0,4.0,1.0,36.0,No,Asia Pacific,Wire Transfer,employee_11320@company.com
EMP11321,Employee_11321,60,Female,Operations,Senior Analyst,PhD,2015-05-05,63514.0,6.0,5.0,5.0,63.0,No,Asia Pacific,Wire Transfer,employee_11321@company.com
EMP11322,Employee_11322,50,Female,Finance,Manager,Associate,2015-05-05,25000.0,3.0,2.0,3.0,49.0,Yes,North America,Check,employee_11322@company.com
EMP11323,Employee_11323,27,Male,Operations,VP,High School,2016-11-17,38773.0,12.0,2.0,1.0,64.0,Yes,Asia Pacific,Wire Transfer,employee_11323@company.com
EMP11324,Employee_11324,46,Female,Sales,Senior Analyst,Master,2015-05-05,25000.0,5.0,5.0,4.0,78.0,Yes,Asia Pacific,Direct Deposit,employee_11324@company.com
EMP11325,Employee_11325,60,Female,Sales,VP,Bachelor,2020-01-07,75178.0,15.0,5.0,3.0,46.0,No,Asia Pacific,Check,employee_11325@company.com
EMP11326,Employee_11326,31,Male,Engineering,Senior Analyst,Bachelor,2017-11-02,25000.0,21.0,1.0,3.0,36.0,No,North America,Direct Deposit,employee_11326@company.com
EMP11327,Employee_11327,34,Male,Operations,Lead,Bachelor,2012-03-15,68122.0,20.0,4.0,3.0,55.0,No,Europe,Cash,employee_11327@company.com
EMP11328,Employee_11328,41,Female,Operations,Consultant,Bachelor,2023-02-26,75199.0,0.0,5.0,4.0,63.0,Yes,Latin America,Cash,employee_11328@company.com
EMP11329,Employee_11329,28,Female,Engineering,Intern,PhD,2015-05-05,25000.0,23.0,2.0,2.0,63.0,No,Middle East,Cash,employee_11329@company.com
EMP11330,Employee_11330,23,Female,HR,Lead,Master,2015-05-05,45573.0,12.0,4.0,4.0,50.0,Yes,North America,Direct Deposit,employee_11330@company.com
EMP11331,Employee_11331,48,Female,Sales,VP,Bachelor,2016-10-04,84780.0,1.0,5.0,4.0,65.0,Yes,Asia Pacific,Direct Deposit,Unknown
EMP11332,Employee_11332,49,Female,IT,Associate,High School,2013-09-06,25000.0,19.0,2.0,2.0,67.0,Yes,Europe,Wire Transfer,employee_11332@company.com
EMP11333,Employee_11333,43,Female,Marketing,Associate,High School,2015-05-05,66605.0,18.0,3.0,4.0,36.0,No,North America,Check,employee_11333@company.com
EMP11334,Employee_11334,38,Male,Legal,Consultant,High School,2020-11-08,59066.0,5.0,2.0,4.0,78.0,No,Latin America,Direct Deposit,employee_11334@company.com
EMP11335,Employee_11335,55,Female,HR,Analyst,High School,2016-06-25,46947.0,10.0,4.0,3.0,38.0,No,Middle East,Direct Deposit,employee_11335@company.com
EMP11336,Employee_11336,33,Male,Engineering,Lead,PhD,2015-05-05,25000.0,16.0,4.0,2.0,73.0,Yes,Latin America,Direct Deposit,employee_11336@company.com
EMP11337,Employee_11337,32,Female,Legal,Intern,PhD,2015-05-05,90713.0,8.0,1.0,3.0,39.0,Yes,Latin America,Cash,employee_11337@company.com
EMP11338,Employee_11338,25,Female,Engineering,Manager,High School,2015-06-11,91726.0,4.0,4.0,4.0,36.0,No,Asia Pacific,Check,employee_11338@company.com
EMP11339,Employee_11339,59,Male,Engineering,Senior Manager,High School,2021-03-17,25000.0,4.0,3.0,5.0,79.0,No,Europe,Wire Transfer,employee_11339@company.com
EMP11340,Employee_11340,31,Female,Sales,Intern,Master,2012-11-23,34186.0,15.0,3.0,4.0,42.0,No,Asia Pacific,Direct Deposit,employee_11340@company.com
EMP11341,Employee_11341,31,Female,HR,VP,Master,2022-03-12,25000.0,3.0,4.0,4.0,70.0,No,Middle East,Check,employee_11341@company.com
EMP11342,Employee_11342,51,Female,Finance,Director,High School,2015-05-05,90147.0,19.0,5.0,2.0,40.0,Yes,Asia Pacific,Check,employee_11342@company.com
EMP11343,Employee_11343,51,Male,HR,Director,High School,2015-05-05,89817.0,12.0,4.0,3.0,75.0,No,Asia Pacific,Check,employee_11343@company.com
EMP11344,Employee_11344,33,Female,IT,Associate,High School,2015-05-05,25000.0,16.0,5.0,2.0,44.0,No,Asia Pacific,Wire Transfer,employee_11344@company.com
EMP11345,Employee_11345,34,Male,Engineering,Senior Analyst,Master,2015-05-05,25000.0,8.0,4.0,1.0,70.0,No,Middle East,Direct Deposit,employee_11345@company.com
EMP11346,Employee_11346,45,Male,Operations,Associate,Associate,2016-02-09,60452.0,24.0,2.0,3.0,38.0,Yes,Asia Pacific,Direct Deposit,employee_11346@company.com
EMP11347,Employee_11347,53,Male,HR,Analyst,PhD,2015-05-05,25000.0,12.0,4.0,1.0,73.0,Yes,Middle East,Check,employee_11347@company.com
EMP11348,Employee_11348,53,Female,Marketing,Director,High School,2017-10-10,86566.0,15.0,2.0,1.0,48.0,No,Asia Pacific,Check,employee_11348@company.com
EMP11349,Employee_11349,41,Female,Sales,Director,Associate,2018-02-18,25000.0,19.0,5.0,2.0,46.0,Yes,Asia Pacific,Cash,employee_11349@company.com
EMP11350,Employee_11350,36,Male,Operations,Manager,Master,2015-05-05,33656.0,9.0,4.0,4.0,51.0,No,Middle East,Check,employee_11350@company.com
EMP11351,Employee_11351,58,Male,Sales,Consultant,Bachelor,2014-06-11,84068.0,9.0,5.0,5.0,55.0,Yes,Asia Pacific,Check,Unknown
EMP11352,Employee_11352,26,Male,IT,Lead,High School,2016-12-26,100489.0,19.0,3.0,4.0,47.0,Yes,Europe,Cash,employee_11352@company.com
EMP11353,Employee_11353,45,Female,Marketing,Senior Analyst,Bachelor,2015-05-05,25000.0,15.0,1.0,4.0,67.0,Yes,Middle East,Wire Transfer,employee_11353@company.com
EMP11354,Employee_11354,35,Male,IT,Intern,Bachelor,2021-11-07,25000.0,22.0,5.0,3.0,47.0,No,Latin America,Cash,Unknown
EMP11355,Employee_11355,24,Female,Engineering,Intern,Bachelor,2018-01-12,88335.0,19.0,2.0,2.0,79.0,No,Middle East,Direct Deposit,Unknown
EMP11356,Employee_11356,24,Female,HR,Analyst,High School,2018-05-28,25000.0,0.0,1.0,3.0,43.0,No,Middle East,Wire Transfer,employee_11356@company.com
EMP11357,Employee_11357,50,Female,Marketing,Analyst,High School,2015-05-05,108029.0,10.0,4.0,5.0,54.0,No,Asia Pacific,Cash,employee_11357@company.com
EMP11358,Employee_11358,54,Male,Legal,Director,PhD,2015-05-05,45207.0,12.0,2.0,2.0,78.0,No,Latin America,Direct Deposit,employee_11358@company.com
EMP11359,Employee_11359,47,Female,HR,VP,High School,2015-05-05,25000.0,24.0,1.0,4.0,74.0,Yes,Asia Pacific,Wire Transfer,employee_11359@company.com
EMP11360,Employee_11360,51,Female,Engineering,Associate,Master,2011-01-06,53222.0,17.0,1.0,1.0,35.0,No,Europe,Check,employee_11360@company.com
EMP11361,Employee_11361,52,Male,Engineering,Senior Analyst,Bachelor,2015-05-05,25000.0,4.0,5.0,4.0,47.0,Yes,Europe,Cash,employee_11361@company.com
EMP11362,Employee_11362,59,Female,Sales,Senior Analyst,PhD,2014-06-23,25000.0,3.0,4.0,4.0,56.0,Yes,North America,Cash,employee_11362@company.com
EMP11363,Employee_11363,29,Female,HR,Associate,Master,2015-05-05,78596.0,23.0,4.0,2.0,47.0,No,Asia Pacific,Cash,employee_11363@company.com
EMP11364,Employee_11364,60,Female,Engineering,Associate,Master,2015-05-05,48037.0,5.0,4.0,4.0,69.0,No,Latin America,Direct Deposit,employee_11364@company.com
EMP11365,Employee_11365,28,Male,IT,VP,Master,2015-05-05,51821.0,14.0,5.0,5.0,35.0,No,Europe,Direct Deposit,employee_11365@company.com
EMP11366,Employee_11366,34,Female,Engineering,Analyst,PhD,2016-11-01,127359.0,22.0,5.0,4.0,67.0,No,Asia Pacific,Direct Deposit,employee_11366@company.com
EMP11367,Employee_11367,53,Male,Finance,Associate,High School,2015-05-05,73826.0,1.0,4.0,1.0,39.0,Yes,Latin America,Cash,employee_11367@company.com
EMP11368,Employee_11368,43,Female,Marketing,Analyst,High School,2022-11-28,25000.0,3.0,1.0,2.0,64.0,Yes,North America,Direct Deposit,employee_11368@company.com
EMP11369,Employee_11369,41,Male,HR,Manager,PhD,2011-02-02,25000.0,13.0,4.0,5.0,39.0,Yes,Europe,Cash,employee_11369@company.com
EMP11370,Employee_11370,32,Female,Engineering,Consultant,Master,2023-01-23,25000.0,3.0,5.0,2.0,77.0,Yes,Asia Pacific,Direct Deposit,employee_11370@company.com
EMP11371,Employee_11371,41,Female,Marketing,Senior Analyst,Master,2015-05-05,25000.0,17.0,4.0,1.0,59.0,Yes,Europe,Cash,employee_11371@company.com
EMP11372,Employee_11372,33,Female,Marketing,Manager,PhD,2015-09-02,25000.0,19.0,5.0,3.0,60.0,No,Latin America,Wire Transfer,employee_11372@company.com
EMP11373,Employee_11373,24,Male,IT,Analyst,Master,2015-10-25,92735.0,15.0,4.0,5.0,53.0,Yes,Asia Pacific,Wire Transfer,employee_11373@company.com
EMP11374,Employee_11374,40,Male,IT,Analyst,Bachelor,2015-05-05,25000.0,8.0,1.0,1.0,46.0,Yes,Europe,Wire Transfer,employee_11374@company.com
